id,name,type,typecode,biz_type,address,LONGITUDE,LATITUDE,tel,pname,cityname,adname
B0FFINIES4,逸居苑英济美语艺术幼儿园,科教文化服务;学校;幼儿园,141204,,徐东大街逸居苑11号楼,114.343359,30.592285,027-88708288,湖北省,武汉市,武昌区
B0FFFY6XZ7,中国科学院武汉分院幼儿园,科教文化服务;学校;幼儿园,141204,,科技路2号,114.351885,30.53656,027-87197660,湖北省,武汉市,武昌区
B0FFG7R0YO,武昌区志愿者学校,科教文化服务;学校;学校,141200,,雅安街293号附近,114.321311,30.509847,,湖北省,武汉市,武昌区
B001B1E1PT,武汉大学-Lab View俱乐部,科教文化服务;学校;高等院校,141201,,武汉大学,114.360434,30.540612,,湖北省,武汉市,武昌区
B0FFKIW19E,武汉市武昌区瑞吉欧幼儿园,科教文化服务;学校;幼儿园,141204,,洪山路69号附近,114.345736,30.546338,,湖北省,武汉市,武昌区
B0FFHQGBR4,武汉理工大学余家头校区第一教学楼,科教文化服务;学校;学校,141200,,和平大道1178号武汉理工大学余家头校区,114.356771,30.609119,,湖北省,武汉市,武昌区
B001B1CWQT,武昌区柴林幼儿园,科教文化服务;学校;幼儿园,141204,,柴林头东区58号,114.349056,30.598733,027-88233882,湖北省,武汉市,武昌区
B001B1BX8I,武汉大学资源与环境科学学院环境工程系,科教文化服务;学校;高等院校,141201,,八一路299号武汉大学,114.363065,30.544705,,湖北省,武汉市,武昌区
B0HRJ5NLT7,武汉市武昌区珞珈山幼儿园,科教文化服务;学校;幼儿园,141204,,宝通寺路16号,114.337537,30.526995,,湖北省,武汉市,武昌区
B0FFH1A6Y4,湖北中医药大学湖北现代科技学校教学站,科教文化服务;学校;高等院校,141201,,武车路282附近,114.327569,30.579897,,湖北省,武汉市,武昌区
B001B1DI64,武汉大学教师教学发展中心,科教文化服务;学校;高等院校,141201,,八一路299号武汉大学内,114.361053,30.536275,,湖北省,武汉市,武昌区
B001B1DI8Q,武汉大学逸夫楼(武汉大学湖滨5舍西南),科教文化服务;学校;学校,141200,,武汉大学,114.367955,30.539105,,湖北省,武汉市,武昌区
B0FFLFONA6,武汉市武昌区社会主义学校,科教文化服务;学校;学校,141200,,丁字桥路58号,114.330303,30.524243,,湖北省,武汉市,武昌区
B0FFHB9BZG,武汉市武昌徐东小区星星幼儿园,科教文化服务;学校;幼儿园,141204,,友谊大道481附1号,114.343872,30.591814,027-86719347,湖北省,武汉市,武昌区
B0FFHQXDG7,武汉市武昌区蒙世学堂幼儿园,科教文化服务;学校;幼儿园,141204,,水果湖街办事处中北路147号楚汉新居2号门旁,114.348696,30.560212,027-87279788;18162791083,湖北省,武汉市,武昌区
B0FFIE44LJ,武汉大学振华楼,科教文化服务;学校;学校,141200,,武汉大学本科生院楼东北角,114.358897,30.534808,,湖北省,武汉市,武昌区
B0FFH2O5DS,武汉理工大学船员远程计算机终端考场,科教文化服务;学校;学校,141200,,交通三路与青年园南路交叉口西南50米,114.357579,30.608168,,湖北省,武汉市,武昌区
B0FFFDCGTS,湖北中医药大学离退休工作处,科教文化服务;学校;高等院校,141201,,昙华林188号,114.311692,30.550651,,湖北省,武汉市,武昌区
B0FFHC8CUX,武昌区白鹭街小学,科教文化服务;学校;小学,141203,,白鹭街23号,114.343157,30.553203,027-87312236;027-51238985,湖北省,武汉市,武昌区
B0FFHHICND,武汉经典化妆学校,科教文化服务;学校;学校,141200,,中山路424号万金国际广场2栋15楼(4号地铁武昌火车站D出口直达),114.317511,30.531286,,湖北省,武汉市,武昌区
B0G0776FMC,武汉纺织大学东湖校区8栋B,科教文化服务;学校;学校,141200,,,114.37041,30.579432,,湖北省,武汉市,武昌区
B0G0L5HJI2,武汉纺织大学东湖校区8栋C,科教文化服务;学校;学校,141200,,,114.370738,30.579593,,湖北省,武汉市,武昌区
B001B1CWUU,湖北健康职业培训学校,科教文化服务;学校;职业技术学校|科教文化服务;培训机构;培训机构,141206|141400,,八一路115号,114.345523,30.537471,,湖北省,武汉市,武昌区
B0FFJOZ84U,育红小学,科教文化服务;学校;小学,141203,,和平大道818号(赵家墩车站旁边),114.327444,30.583164,027-86811058;027-86611232,湖北省,武汉市,武昌区
B0FFJOZ84U,育红小学,科教文化服务;学校;小学,141203,,和平大道818号(赵家墩车站旁边),114.327444,30.583164,027-86811058;027-86611232,湖北省,武汉市,武昌区
B0G1FZL5OX,武汉大学工学部一教(建设中),科教文化服务;学校;高等院校,141201,,东湖南路8号,114.362245,30.543903,,湖北省,武汉市,武昌区
B0FFG61GM5,湖北省武汉大学人民医院幼儿园,科教文化服务;学校;幼儿园,141204,,黄鹤楼街办事处紫阳路238号,114.298394,30.53812,,湖北省,武汉市,武昌区
B0FFGAOWGC,武汉市水岸星城思桥国际幼儿园,科教文化服务;学校;幼儿园,141204,,团结大道旺家装饰建材城东侧约50米,114.343497,30.578052,027-88916838,湖北省,武汉市,武昌区
B0FFHS0S03,武汉市武昌区阳光花幼儿园,科教文化服务;学校;幼儿园,141204,,新鑫佳苑内,114.301264,30.50797,027-88130616,湖北省,武汉市,武昌区
B001B1DIDS,武汉大学力学实验教学中心,科教文化服务;学校;高等院校,141201,,八一路299号武汉大学工学部内,114.360471,30.544023,,湖北省,武汉市,武昌区
B0FFGAOOH7,武汉市石洞街学校,科教文化服务;学校;学校,141200,,环山绿道三三零三工厂,114.279556,30.340621,,湖北省,武汉市,武昌区
B001B16NKI,武汉理工大学余家头校区余家头校区交通学院海洋工程系(东门),科教文化服务;学校;高等院校,141201,,和平大道1178号武汉理工大学余家头校区,114.357908,30.607964,,湖北省,武汉市,武昌区
B001B16MKL,武汉理工大学余家头校区幼儿园,科教文化服务;学校;幼儿园,141204,,杨园街办事处武汉理工大学(和平大道1178号),114.35291,30.605517,,湖北省,武汉市,武昌区
B001B0IIWC,柴林小学,科教文化服务;学校;小学,141203,,杨园街柴林头东区34号,114.348877,30.599784,027-86814147,湖北省,武汉市,武昌区
B0HUUSQRQ7,知音老年大学,科教文化服务;学校;成人教育,141205,,湖北知音传媒有限公司,114.369543,30.572567,,湖北省,武汉市,武昌区
B0FFJXZXNU,武汉小学珞珈山分校,科教文化服务;学校;小学,141203,,武珞路586号,114.339934,30.527306,,湖北省,武汉市,武昌区
B0FFJXRPOV,电子信息学院东科技楼,科教文化服务;学校;学校,141200,,桂园一路,114.359396,30.537807,,湖北省,武汉市,武昌区
B0HD2CD6SJ,武汉盛思教育培训学院,科教文化服务;学校;成人教育,141205,,武珞路628号B座21层7号,114.341883,30.529636,,湖北省,武汉市,武昌区
B0FFG6CLIG,武汉市武昌区特长学校,科教文化服务;学校;学校,141200,,建安街171附10号,114.316655,30.506818,15337268267,湖北省,武汉市,武昌区
B0FFG09MVC,武汉大学梅园,科教文化服务;学校;学校,141200,,珞珈山八一路483号武汉大学内(武汉大学内),114.36476,30.535718,027-68752665,湖北省,武汉市,武昌区
B0G3PMTE9N,武汉大学工学部一教工学部1教,科教文化服务;学校;高等院校,141201,,东湖南路8号,114.362241,30.543881,,湖北省,武汉市,武昌区
B0FFGPTJHJ,武汉市武昌区实验幼儿园梅苑校区,科教文化服务;学校;幼儿园,141204,,紫阳东路81号附近,114.324466,30.529399,,湖北省,武汉市,武昌区
B0FFFGLWOZ,武汉市武昌区培智中心学校,科教文化服务;学校;小学,141203,,积玉桥街办事处和平大道前进路湖滨街118号,114.314147,30.563846,,湖北省,武汉市,武昌区
B0FFGCE9YK,金色摇篮双语幼儿园(江盛路),科教文化服务;学校;幼儿园,141204,,江盛路15号,114.292069,30.509484,027-88010709;13971167581,湖北省,武汉市,武昌区
B0FFJ1EMPJ,金牛子四美苑幼儿园,科教文化服务;学校;幼儿园,141204,,杨园街道四美塘路四美塘65号四美苑小区,114.340301,30.601126,13607193737,湖北省,武汉市,武昌区
B001B1CXHO,湖北中医药大学护理学院,科教文化服务;学校;高等院校,141201,,粮道街办事处昙华林188号,114.314517,30.550028,,湖北省,武汉市,武昌区
B001B1DIAS,武汉大学公共管理硕士教育中心,科教文化服务;学校;高等院校,141201,,八一路299号珞珈山,114.367754,30.537794,,湖北省,武汉市,武昌区
B001B08G1R,武昌区安馨幼儿园,科教文化服务;学校;幼儿园,141204,,铁机路80号,114.34902,30.60634,027-88606030,湖北省,武汉市,武昌区
B0FFFLJ5RS,武汉理工大学余区报账大厅,科教文化服务;学校;高等院校|生活服务;生活服务场所;生活服务场所,141201|070000,,杨园街办事处杨园街和平大道1178号,114.356663,30.607989,,湖北省,武汉市,武昌区
B0FFHJ3Z2Y,武汉理工大学余家头校区保卫办公室,科教文化服务;学校;高等院校,141201,,交通一路武汉理工大学(余家头校区),114.355915,30.608447,,湖北省,武汉市,武昌区
B0FFFLIUZW,武汉理工大学航运学院船艺训练室,科教文化服务;学校;高等院校,141201,,和平大道1178号武汉理工大学余家头校区,114.357366,30.607774,,湖北省,武汉市,武昌区
B001B1IJ0G,武汉大学关心下一代工作委员会,科教文化服务;学校;高等院校,141201,,八一路299号武汉大学,114.366389,30.531827,,湖北省,武汉市,武昌区
B0HB9HDLOT,艾儿思美式幼儿园(沙湖西雅图园),科教文化服务;学校;幼儿园,141204,,秦园东路水岸星城2A,114.346674,30.576072,,湖北省,武汉市,武昌区
B0FFGPYWMM,华中师范大学成人高等教育教学点,科教文化服务;学校;成人教育,141205,,杨园街115号附近,114.350923,30.609894,,湖北省,武汉市,武昌区
B0FFG77GSL,东湖英华国际幼教中心,科教文化服务;学校;幼儿园,141204,,水果湖街办事处中北路东湖1号会所旁,114.357097,30.561336,027-87128798;15871416356,湖北省,武汉市,武昌区
B0FFHM4KL7,武汉大学第一临床学院病案管理科,科教文化服务;学校;高等院校,141201,,张之洞路9(武汉大学第一临床学院),114.294043,30.535808,,湖北省,武汉市,武昌区
B0FFJ2Z0XI,武汉市武昌区复兴路小学,科教文化服务;学校;小学,141203,,紫阳街街道复兴路水陆街42号,114.299532,30.53129,,湖北省,武汉市,武昌区
B0FFK71AA2,武汉大学工学部七教学楼,科教文化服务;学校;学校,141200,,珞珈山街街道珞珈山街道八一路299号,114.363283,30.542496,,湖北省,武汉市,武昌区
B0FFH2IOWU,湖北中医药大学(昙华林校区)-聚杏园,科教文化服务;学校;高等院校,141201,,昙华林188号附近,114.312925,30.55078,,湖北省,武汉市,武昌区
B0FFK8FFMB,格林美德国际幼儿园,科教文化服务;学校;幼儿园,141204,,,114.309182,30.562585,,湖北省,武汉市,武昌区
B001B0I6OD,江南庭苑幼儿园,科教文化服务;学校;幼儿园,141204,,丁字桥南路234号,114.326635,30.512015,027-88415052,湖北省,武汉市,武昌区
B0FFKW5CAT,心荷艺术幼儿园,科教文化服务;学校;幼儿园,141204,,徐家棚街街道友谊大道318号沙湖金港苑4栋,114.327795,30.571175,18086034991,湖北省,武汉市,武昌区
B0FFGAP3R8,奇贝尔幼儿园,科教文化服务;学校;幼儿园,141204,,黄鹤楼街办事处彭刘杨西路汉飞逛逛街3号汉飞又一城3号楼b座,114.294046,30.540807,18995608486,湖北省,武汉市,武昌区
B0FFGAP8FO,睿思幼儿园,科教文化服务;学校;幼儿园,141204,,黄鹤楼街办事处彭刘杨西路临江大道7号,114.292413,30.54002,18696189257,湖北省,武汉市,武昌区
B001B08LE0,武汉开放大学武昌区分校,科教文化服务;学校;成人教育,141205,,复兴路26号,114.301801,30.529843,027-88429990,湖北省,武汉市,武昌区
B001B1CBUH,冠科晒湖幼儿园,科教文化服务;学校;幼儿园,141204,,中南路街办事处雄楚大道66号,114.32264,30.518987,027-88029881,湖北省,武汉市,武昌区
B0FFL6YNRW,艺帆幼儿园,科教文化服务;学校;幼儿园,141204,,中山路309附6号,114.318883,30.54519,027-87369789,湖北省,武汉市,武昌区
B0FFGAMECA,武汉大学生命科学学院实验动物中心,科教文化服务;学校;高等院校|科教文化服务;科研机构;科研机构,141201|141300,,八一路299号(武汉大学),114.362739,30.532853,,湖北省,武汉市,武昌区
B0FFGHAXMA,小叮当幼儿园,科教文化服务;学校;幼儿园,141204,,青鱼嘴金沙豪庭a栋2楼,114.349857,30.565561,,湖北省,武汉市,武昌区
B0FFL4ZIHZ,武昌区博实育苗幼儿园,科教文化服务;学校;幼儿园,141204,,民主路491附近,114.316555,30.543539,19972156687,湖北省,武汉市,武昌区
B0FFJNK6JP,康贝儿幼儿园,科教文化服务;学校;幼儿园,141204,,中华路街街道青龙巷71一77号农贸市场,114.302085,30.547433,,湖北省,武汉市,武昌区
B0FFL10KTQ,蒲天国际幼儿园,科教文化服务;学校;幼儿园,141204,,水果湖街街道徐东岳家嘴东湖春树里小区四栋二单元一楼,114.363297,30.574948,,湖北省,武汉市,武昌区
B0FFFF2SA2,武汉大学水利水电工程实验教学中心,科教文化服务;学校;高等院校,141201,,珞珈山街办事处东湖南路8号武汉大学水利水电学院,114.362397,30.54261,,湖北省,武汉市,武昌区
B0FFK2XNGZ,三宝幼儿园,科教文化服务;学校;幼儿园,141204,,洪山路56号302室111,114.34724,30.544842,027-87232427,湖北省,武汉市,武昌区
B0FFHRPRHE,武昌区社区教育学院中华路街分校,科教文化服务;学校;成人教育,141205,,中华路街街道中华路街办事处户部巷党员服务中心三楼,114.296165,30.547073,,湖北省,武汉市,武昌区
B0G3YRVDU2,武汉理工大学余家头校区管理委员会,科教文化服务;学校;高等院校,141201,,,114.356468,30.608382,,湖北省,武汉市,武昌区
B0FFJISDD9,向阳佳苑幼儿园,科教文化服务;学校;幼儿园,141204,,丁字桥路向阳佳苑B区4栋,114.330764,30.523089,18802733830,湖北省,武汉市,武昌区
B0FFHQS3I4,武汉中央文化区・南希和玛莎的幼儿园,科教文化服务;学校;幼儿园,141204,,中北路149号,114.342757,30.557589,027-87831117;18771019795,湖北省,武汉市,武昌区
B0H6D43LN6,御江名苑幼儿园,科教文化服务;学校;幼儿园,141204,,夹套河路金鑫御江名苑,114.295276,30.508818,,湖北省,武汉市,武昌区
B0FFK0858Y,武汉大学电气与自动化学院自动化系,科教文化服务;学校;高等院校,141201,,武汉大学工学部3教,114.363132,30.543844,,湖北省,武汉市,武昌区
B001B1BXRX,科生航空,科教文化服务;学校;高等院校|生活服务;售票处;飞机票代售点,141201|070301,,中科院水生所,114.357834,30.545089,027-87872188;027-87877066,湖北省,武汉市,武昌区
B0FFGJ8WFE,中国农业银行武汉培训学院,科教文化服务;学校;学校,141200,,中北路186号,114.355762,30.568523,,湖北省,武汉市,武昌区
B001B1CXOD,湖北中医药大学针灸骨伤学院,科教文化服务;学校;高等院校,141201,,昙华林188湖北中医药大学,114.3144,30.550071,027-68889401,湖北省,武汉市,武昌区
B0FFFFJPBE,武汉市水上运动学校,科教文化服务;学校;职业技术学校,141206,,,114.358556,30.550713,,湖北省,武汉市,武昌区
B001B09JA7,武汉市武昌区社区教育学院,科教文化服务;学校;成人教育,141205,,紫阳街办事处复兴路26号,114.30155,30.529952,027-88072863,湖北省,武汉市,武昌区
B001B1DI44,武汉大学-院士楼,科教文化服务;学校;学校,141200,,八一路395号附近,114.367962,30.530433,,湖北省,武汉市,武昌区
B0HDRCUQRY,小弗米(武汉)国际幼儿中心(复地校区),科教文化服务;学校;幼儿园,141204,,中北路118号复地东湖国际七期第13幢-2层商1114号,114.35457,30.558865,027-87712962,湖北省,武汉市,武昌区
B0FFGBQV9J,零点教育幼儿园,科教文化服务;学校;幼儿园,141204,,白沙洲大道烽火村城南新居特1号,114.299568,30.506378,,湖北省,武汉市,武昌区
B0FFJO5OV2,武昌区中山路小学(北校区),科教文化服务;学校;小学,141203,,千家街107,114.316454,30.534842,027-88326269,湖北省,武汉市,武昌区
B0FFMCNLPY,武汉理工大学余家头校区第二教学楼,科教文化服务;学校;学校,141200,,和平大道1178号武汉理工大学余家头校区,114.355696,30.609358,,湖北省,武汉市,武昌区
B0FFGCDRJD,武汉理工大学网络继续教育学院(余区),科教文化服务;学校;成人教育,141205,,交通一路与水运湖路交叉口东100米,114.356347,30.609647,,湖北省,武汉市,武昌区
B001B1C3PH,迈开尔学校,科教文化服务;培训机构;培训机构|科教文化服务;学校;学校,141400|141200,,雅安街169-171号,114.317067,30.510029,15327202392,湖北省,武汉市,武昌区
B0FFLGAAGK,海贝幼教,科教文化服务;学校;幼儿园,141204,,张之洞路南国・首义汇1层,114.303166,30.536623,,湖北省,武汉市,武昌区
B001B16P2V,新乐思幼儿园(雅安街),科教文化服务;学校;幼儿园,141204,,瑞安街224附23号,114.322402,30.510591,,湖北省,武汉市,武昌区
B001B1CWL7,武昌区余家头小学杨家路校区,科教文化服务;学校;小学,141203,,欧景苑特1号,114.3563,30.617084,,湖北省,武汉市,武昌区
B0FFG7D78Z,武汉大学机械工程实验教学中心车削加工部,科教文化服务;学校;高等院校,141201,,弘毅大道武汉大学文理学部,114.362168,30.541563,,湖北省,武汉市,武昌区
B001B16Z59,学尔森学院武汉分院,科教文化服务;学校;高等院校,141201,,首义路街办事处武珞路114号附14号,114.314044,30.54009,,湖北省,武汉市,武昌区
B0HB7X2XNQ,美霖国际幼儿园(武昌园),科教文化服务;学校;幼儿园,141204,,安邦路家盛时代城市生活广场(中北店)南侧约60米,114.350306,30.561608,18162594313,湖北省,武汉市,武昌区
B0FFGCB82Q,武汉大学机械工程实验教学中心现代加工部,科教文化服务;学校;高等院校,141201,,弘毅大道武汉大学(文理学部),114.362118,30.541051,,湖北省,武汉市,武昌区
B0FFKGX77E,湖北新经济职业技术学校,科教文化服务;学校;职业技术学校,141206,,中南路街街道武珞路中南国际D座D2栋,114.330289,30.533567,,湖北省,武汉市,武昌区
B0FFIJTZS6,武汉新航道学校中南16楼校区,科教文化服务;学校;学校,141200,,中南路12号建设大厦A座16层,114.33377,30.537518,027-87812830;027-87816992,湖北省,武汉市,武昌区
B0FFJ7ZD6U,武汉市武昌区中科幼儿园,科教文化服务;学校;幼儿园,141204,,科技小路星星新城西侧约100米,114.353192,30.53598,,湖北省,武汉市,武昌区
B0FFF41BVO,苗苗幼儿园(武昌区水陆街社区卫生服务站南),科教文化服务;学校;幼儿园,141204,,紫阳街办事处紫阳路水陆小区16栋,114.298565,30.529745,027-88065067,湖北省,武汉市,武昌区
B001B1C7C5,武昌区康乐幼儿园,科教文化服务;学校;幼儿园,141204,,南湖街恒安路262号南湖花园城康乐苑武昌区教育局,114.315861,30.514691,027-88011480,湖北省,武汉市,武昌区
B0FFJ2WI6H,武昌老年大学(水果湖街分校),科教文化服务;学校;成人教育,141205,,黄鹂路东亭小区,114.359355,30.56607,,湖北省,武汉市,武昌区
B001B1ANO4,湖北省城市建设继续教育学院,科教文化服务;学校;成人教育,141205,,中南路,114.333631,30.537597,,湖北省,武汉市,武昌区
B0FFLOI4Z3,中国科学院武汉岩土力学研究所研发大楼,科教文化服务;学校;学校,141200,,水果湖街道小洪山2号,114.348835,30.536927,027-87199251,湖北省,武汉市,武昌区
B001B1C408,长城嘉苑中英文幼儿园,科教文化服务;学校;幼儿园,141204,,徐家棚街办事处徐东路团结大道长城嘉苑,114.347725,30.583265,027-86818822;027-86819922,湖北省,武汉市,武昌区
B0FFG7FE36,希望幼儿园(水果湖街东亭社区卫生服务站西南),科教文化服务;学校;幼儿园,141204,,水果湖街办事处东亭小区17栋旁边,114.359437,30.565728,,湖北省,武汉市,武昌区
B0FFHZRB4W,武汉市水岸星城伟才幼儿园,科教文化服务;学校;幼儿园,141204,,秦园路157号,114.349414,30.577882,027-87126388,湖北省,武汉市,武昌区
B0FFFDBEVT,湖北省高等教育自学考试学习服务中心,科教文化服务;学校;成人教育,141205,,武珞路114号中南财经政法大学电教楼,114.312493,30.5359,,湖北省,武汉市,武昌区
B0G0CUZ5S9,武昌区社区教育学院杨园街分校,科教文化服务;学校;成人教育,141205,,四美塘路与和平大道交叉口西北约140米,114.339718,30.598391,,湖北省,武汉市,武昌区
B0FFF5MPHA,武昌区中山路小学紫都二分校,科教文化服务;学校;小学,141203,,新武金堤路与杨泗港快速通道交叉口西北方向120米,114.276454,30.502455,,湖北省,武汉市,武昌区
B0FFJPU7LN,武汉理工大学余家头校区东配楼,科教文化服务;学校;学校,141200,,交通三路与青年园北路交叉口东北50米,114.358014,30.609298,,湖北省,武汉市,武昌区
B0FFFLIUB5,武汉理工大学离退休工作处余区办公室,科教文化服务;学校;高等院校,141201,,交通四路武汉理工大学(余家头校区),114.35543,30.605389,,湖北省,武汉市,武昌区
B0FFF3424B,武汉理工大学余家头校区工程训练中心余区分部,科教文化服务;学校;高等院校,141201,,和平大道1178号武汉理工大学余家头校区铁机路附近,114.354626,30.603288,,湖北省,武汉市,武昌区
B001B16ZO7,对外经济贸易大学自学考试武汉学习服务中心,科教文化服务;学校;成人教育,141205,,武珞路114号中南财经政法大学首义校区继续教育学院附近,114.313076,30.534536,,湖北省,武汉市,武昌区
B001B16SG3,武汉理工大学余家头校区余家头校区理学院,科教文化服务;学校;高等院校,141201,,和平大道1178号武汉理工大学余家头校区,114.355798,30.609168,,湖北省,武汉市,武昌区
B0FFFLIY0W,武汉理工大学余家头校区交通学院科学计算与工程仿真中心,科教文化服务;学校;高等院校,141201,,和平大道1178号武汉理工大学余家头校区学子路附近,114.359415,30.606831,,湖北省,武汉市,武昌区
B0FFJ2WT3B,武昌实验中学初中部(铁四院校区),科教文化服务;学校;中学,141202,,施家墩路与铁四院路交叉路口往西南约150米,114.344457,30.604548,027-51155543,湖北省,武汉市,武昌区
B0H6D43ST1,武汉市武昌区四美一幼幼儿园,科教文化服务;学校;幼儿园,141204,,四美塘路四美塘65号四美苑小区,114.340102,30.601112,,湖北省,武汉市,武昌区
B001B1GLMG,中南路街武锅社区老年大学,科教文化服务;学校;成人教育,141205,,武锅医院旁,114.336793,30.530185,,湖北省,武汉市,武昌区
B001B0JV6N,武汉市武昌区华大凯乐幼儿园(凯乐分园),科教文化服务;学校;幼儿园,141204,,舒家街凯乐花园西北侧,114.322586,30.54121,027-87835586;18171411107,湖北省,武汉市,武昌区
B001B1DIBG,武汉大学教育技术与教学服务中心,科教文化服务;学校;高等院校,141201,,珞珈山街办事处八一路299号,114.361053,30.536275,,湖北省,武汉市,武昌区
B0G32NFSTY,武汉理工大学余家头校区第五教学楼,科教文化服务;学校;学校,141200,,和平街办事处友谊大道武汉理工大学余家头校区武汉理工大学余家头校区,114.357558,30.602579,,湖北省,武汉市,武昌区
B0FFJ5HBR3,湖北省武昌实验中学沙湖学校(东区),科教文化服务;学校;中学,141202,,中北路与秦园东路交叉口西北150米,114.352251,30.574453,,湖北省,武汉市,武昌区
B0FFFOGJCI,武汉理工大学余家头校区余家头校区学生创业实践基地,科教文化服务;学校;学校,141200,,和平大道1178号武汉理工大学余家头校区,114.357682,30.607889,,湖北省,武汉市,武昌区
B0FFF5LVR3,武汉理工大学余家头校区余家头校区能源与动力工程学院可靠性工程研究所,科教文化服务;学校;高等院校,141201,,和平大道1178号武汉理工大学余家头校区,114.356329,30.608947,,湖北省,武汉市,武昌区
B001B1CXQR,湖北省实验幼儿园(凯旋名邸分园),科教文化服务;学校;幼儿园,141204,,静安路7号,114.317753,30.522505,,湖北省,武汉市,武昌区
B0FFLGBKRE,WUCHANG QU ZHONGSHAN LU XIAOXUE,科教文化服务;学校;小学,141203,,张之洞路,114.314482,30.532787,,湖北省,武汉市,武昌区
B0FFHBDE2R,武汉大学经济与管理学院EDP中心新经济高级人才孵化部,科教文化服务;学校;学校,141200,,东区34号湖北省科技创业大厦A座9楼,114.355393,30.536236,,湖北省,武汉市,武昌区
B0FFFLJRIU,中国自然辩证法研究会科技文化专业委员会,政府机构及社会团体;社会团体;社会团体相关|科教文化服务;学校;学校,130400|141200,,和平大道1178号武汉理工大学余家头校区,114.356658,30.608019,,湖北省,武汉市,武昌区
B0G0S71LUR,武昌区社区教育学院黄鹅楼街分校教学点,科教文化服务;学校;成人教育,141205,,,114.303218,30.542314,,湖北省,武汉市,武昌区
