id,name,type,typecode,biz_type,address,LONGITUDE,LATITUDE,tel,pname,cityname,adname
B001B1BPIS,旺斯达国际幼儿园(静安路),科教文化服务;学校;幼儿园,141204,,静安路7号凯旋名邸小区,114.317869,30.522545,,湖北省,武汉市,武昌区
B001B1GLMI,武汉大学劳动服务公司培训楼,科教文化服务;学校;学校,141200,,八一路299号武汉大学,114.367668,30.531637,,湖北省,武汉市,武昌区
B001B1CX77,武昌区金港幼儿园,科教文化服务;学校;幼儿园,141204,,武昌区友谊大道318号沙湖金港苑,114.327893,30.571485,,湖北省,武汉市,武昌区
B001B1CX25,国立武汉大学政治与公共管理学院公共管理系,科教文化服务;学校;高等院校,141201,,八一路299号珞珈山,114.367762,30.538028,027-68755297,湖北省,武汉市,武昌区
B001B1DIAA,武汉大学高等教育学院,科教文化服务;学校;高等院校,141201,,八一路299号武汉大学教育科学学院附近,114.360237,30.542871,,湖北省,武汉市,武昌区
B001B1DI62,武汉大学基础医学院学生发展指导中心,科教文化服务;学校;高等院校,141201,,东湖路127(武汉大学医学部),114.355738,30.556016,,湖北省,武汉市,武昌区
B001B1DIA1,武汉大学主考专业全日制自考本科助学班,科教文化服务;学校;高等院校,141201,,八一路299号珞珈山,114.371433,30.538792,,湖北省,武汉市,武昌区
B001B16LUR,湖北大学幼儿园,科教文化服务;学校;幼儿园,141204,,友谊大道368号湖北大学内,114.334324,30.57631,027-88662710,湖北省,武汉市,武昌区
B001B15Y6X,爱迪国际融侨华府儿童教育中心,科教文化服务;学校;幼儿园|科教文化服务;培训机构;培训机构,141204|141400,,积玉桥街街道武汉至励上和文化发展有限公司和平大道666号,114.317319,30.567873,13995656681;027-88706799,湖北省,武汉市,武昌区
B001B0JHD7,武汉市武昌区艺萌附属幼儿园,科教文化服务;学校;幼儿园,141204,,胭脂路49附49号,114.30859,30.549915,027-88918630,湖北省,武汉市,武昌区
B001B1E6W6,武汉大学-早期建筑文学院,科教文化服务;学校;高等院校,141201,,珞珈山街街道八一路299号(本科生院对面),114.364897,30.540044,,湖北省,武汉市,武昌区
B0FFI6YBIE,东湖生态旅游风景区渔光村特1号武汉纺织大学东湖校区(东湖风景区梨园社区居委会大门旁),科教文化服务;学校;高等院校,141201,,华电小路与西苑路交叉口东50米,114.371539,30.578875,,湖北省,武汉市,武昌区
B001B1BX4K,武汉大学早期建筑工学院,科教文化服务;学校;高等院校,141201,,珞珈山16号武汉大学,114.366488,30.537508,,湖北省,武汉市,武昌区
B001B0IYKI,武汉大学工学部10教学楼,科教文化服务;学校;学校,141200,,八一路299号武汉大学工学部内,114.360843,30.544172,,湖北省,武汉市,武昌区
B001B1BWQ1,武汉大学体育部,科教文化服务;学校;高等院校,141201,,珞珈山16号武汉大学,114.361819,30.538283,,湖北省,武汉市,武昌区
B0FFL2XW7G,武汉理工大学余家头校区北4栋,科教文化服务;学校;高等院校,141201,,,114.354375,30.607195,,湖北省,武汉市,武昌区
B001B1DIEK,武汉大学机械工程实验教学中心,科教文化服务;学校;高等院校,141201,,珞珈山16号武汉大学校园南路附近,114.361915,30.541599,,湖北省,武汉市,武昌区
B001B1CX8D,金宝贝双语幼儿园,科教文化服务;学校;幼儿园,141204,,白沙洲街办事处武泰闸涂家沟特1号,114.302957,30.518438,13871109698;027-51482159,湖北省,武汉市,武昌区
B001B18YG6,湖北大学-商学院,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.330769,30.576729,,湖北省,武汉市,武昌区
B001B0653C,湖北大学附属中学,科教文化服务;学校;中学,141202,,团结路8,114.336727,30.588362,027-86811401,湖北省,武汉市,武昌区
B001B1706Q,武昌区教育局党校,科教文化服务;学校;学校,141200,,首义新村159号,114.308287,30.538754,,湖北省,武汉市,武昌区
B0FFG56PII,武汉大学医学部锅炉房,科教文化服务;学校;学校内部设施|生活服务;生活服务场所;生活服务场所,141207|070000,,东湖路115号武汉大学医学部,114.354489,30.554923,,湖北省,武汉市,武昌区
B001B0BDFQ,安琪儿幼儿园,科教文化服务;学校;幼儿园,141204,,黄鹤楼街办事处九龙井小区三栋一层,114.303918,30.542539,027-88323296,湖北省,武汉市,武昌区
B001B0IFTD,武汉商院继教院武汉市燃气热力学校教学站,科教文化服务;学校;成人教育,141205,,团结路35号,114.343796,30.583111,027-86811107,湖北省,武汉市,武昌区
B001B16M1P,湖北省省直机关第二幼儿园(装修中),科教文化服务;学校;幼儿园,141204,,水果湖街街道东湖路14号省直机关,114.341255,30.549974,027-87235855;027-87238136,湖北省,武汉市,武昌区
B001B1BXFV,武汉理工大学余家头校区大学生活动中心,科教文化服务;学校;高等院校,141201,,和平大道1178号武汉理工大学余家头校区,114.356392,30.605455,,湖北省,武汉市,武昌区
B0FFI6AVN5,武汉大学水电服务大厅,科教文化服务;学校;学校内部设施|生活服务;生活服务场所;生活服务场所,141207|070000,,桂园一路武汉大学(文理学部),114.359281,30.537079,,湖北省,武汉市,武昌区
B001B1BWHF,武汉大学-教2楼,科教文化服务;学校;学校,141200,,珞珈山16号武汉大学桂园三路附近,114.361731,30.538862,,湖北省,武汉市,武昌区
B001B1CX7Z,武汉大学艺术学系排练厅,科教文化服务;学校;高等院校,141201,,珞珈山16号武汉大学,114.377053,30.535425,,湖北省,武汉市,武昌区
B001B1DIDV,武汉大学科技查新工作站,科教文化服务;学校;高等院校,141201,,八一路299号武汉大学,114.361475,30.543851,,湖北省,武汉市,武昌区
B001B16Y0C,武汉市武昌区复兴路小学(水陆街校区),科教文化服务;学校;小学,141203,,水陆街47号,114.299491,30.531263,,湖北省,武汉市,武昌区
B001B1BXRM,武汉大学网络教育学院远程教育技术中心,科教文化服务;学校;高等院校|生活服务;生活服务场所;生活服务场所,141201|070000,,八一路299号武汉大学工学部内,114.360902,30.544173,027-68772151;027-68775422,湖北省,武汉市,武昌区
B001B1BX7G,武汉大学土木建筑工程学院结构楼,科教文化服务;学校;学校,141200,,八一路299号武汉大学工学部内,114.361294,30.544718,,湖北省,武汉市,武昌区
B0FFG411CE,武汉大学-园林温室,科教文化服务;学校;学校内部设施,141207,,珞珈山16号武汉大学,114.370873,30.540641,,湖北省,武汉市,武昌区
B0FFFXYQGA,武汉大学大学生创新创业实践中心,科教文化服务;学校;学校内部设施,141207,,弘毅大道武汉大学文理学部,114.361691,30.541631,,湖北省,武汉市,武昌区
B0HUN7A7L8,武汉音乐学院主楼,科教文化服务;学校;学校,141200,,解放路255号,114.296916,30.53787,,湖北省,武汉市,武昌区
B0G3SCX3QD,武汉大学医学部6号楼,科教文化服务;学校;学校,141200,,,114.355382,30.555569,,湖北省,武汉市,武昌区
B0G3SCWPWB,武汉大学医学部7号楼,科教文化服务;学校;学校,141200,,,114.354844,30.555553,,湖北省,武汉市,武昌区
B0G3NUQL8N,武汉大学医学部11教学楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.356701,30.554877,,湖北省,武汉市,武昌区
B0G37A81PX,湖北大学武昌校区物理与电子科学学院,科教文化服务;学校;高等院校,141201,,学院路11号,114.331657,30.577064,,湖北省,武汉市,武昌区
B0G2UC4QMZ,湖北大学教2号楼,科教文化服务;学校;学校,141200,,湖北大学内,114.331641,30.578549,,湖北省,武汉市,武昌区
B0G2UC4QMW,湖北大学武昌校区教5号楼,科教文化服务;学校;学校,141200,,,114.330939,30.577916,,湖北省,武汉市,武昌区
B0G2SUL5RO,武汉大学医学部8栋,科教文化服务;学校;学校,141200,,,114.351337,30.553873,,湖北省,武汉市,武昌区
B0FFMGV642,湖北大学武昌校区教1号楼,科教文化服务;学校;学校,141200,,友谊大道368湖北大学,114.332541,30.579213,,湖北省,武汉市,武昌区
B0FFLPD3YF,武汉文都辅导学院,科教文化服务;学校;高等院校,141201,,珞喻路524号(口味堂旁),114.329498,30.576504,18271990679,湖北省,武汉市,武昌区
B0FFLM7RMC,湖北大学招生就业处,科教文化服务;学校;高等院校,141201,,逸夫楼人文图书馆,114.330881,30.575495,,湖北省,武汉市,武昌区
B0FFLFR4M6,武汉中学招生办公室,科教文化服务;学校;高等院校|生活服务;生活服务场所;生活服务场所,141201|070000,,粮道街武汉中学,114.310989,30.547501,,湖北省,武汉市,武昌区
B0FFLDHOBE,湖北大学(武昌校区)文都考研学院,科教文化服务;学校;高等院校,141201,,友谊大道356号,114.329498,30.576504,,湖北省,武汉市,武昌区
B0FFK3JR6I,武汉中学贤琮楼,科教文化服务;学校;学校,141200,,粮道街273号附近,114.312976,30.547138,,湖北省,武汉市,武昌区
B0FFK32WJ6,湖北大学-楚才学院,科教文化服务;学校;高等院校,141201,,徐家棚街办事处友谊大道368号湖北大学田家炳楼,114.331594,30.576438,,湖北省,武汉市,武昌区
B0FFK0F6FR,湖北大学武昌校区计算机与信息工程学院,科教文化服务;学校;高等院校,141201,,学院路11号,114.332217,30.577853,,湖北省,武汉市,武昌区
B0FFHQS723,武汉大学医学部6号教学楼,科教文化服务;学校;学校,141200,,东湖路127(武汉大学医学部),114.356797,30.555242,,湖北省,武汉市,武昌区
B0FFHQS5VI,武汉大学医学部5号教学楼,科教文化服务;学校;学校,141200,,武汉大学医学部求索路,114.356422,30.555005,,湖北省,武汉市,武昌区
B0FFHQS5TT,武汉大学医学部1号教学楼,科教文化服务;学校;学校,141200,,东湖路127武汉大学医学部内,114.355799,30.55405,,湖北省,武汉市,武昌区
B0FFHQS2K9,武汉大学医学部8号教学楼,科教文化服务;学校;学校,141200,,东湖路127武汉大学医学部内,114.354787,30.554381,,湖北省,武汉市,武昌区
B0FFHQRZ27,武汉大学医学部7号教学楼,科教文化服务;学校;学校,141200,,东湖路127武汉大学医学部内,114.356754,30.555512,,湖北省,武汉市,武昌区
B0FFHQRYPR,武汉大学医学部3号教学楼,科教文化服务;学校;学校,141200,,东湖路127武汉大学医学部内,114.355537,30.553214,,湖北省,武汉市,武昌区
B0FFHO8B5D,湖北大学(武昌校区)-驾校咨询点,科教文化服务;学校;高等院校,141201,,,114.335904,30.582115,,湖北省,武汉市,武昌区
B0FFHLA13N,湖北大学综合实训中心大楼,科教文化服务;学校;学校,141200,,友谊大道,114.334393,30.58028,,湖北省,武汉市,武昌区
B0FFHGOBAR,中南财经政法大学首义校区39,科教文化服务;学校;学校,141200,,武珞路114-4号附近,114.313701,30.536035,,湖北省,武汉市,武昌区
B0FFHGLRZQ,中南财经政法大学首义校区33,科教文化服务;学校;学校,141200,,,114.313668,30.535752,,湖北省,武汉市,武昌区
B0FFHGJTV0,中南财经政法大学首义校区29,科教文化服务;学校;学校,141200,,,114.313448,30.535598,,湖北省,武汉市,武昌区
B0FFHGJSAL,中南财经政法大学首义校区36,科教文化服务;学校;学校,141200,,张之洞路北200米,114.313542,30.534639,,湖北省,武汉市,武昌区
B0FFHGH8GV,中南财经政法大学首义校区41,科教文化服务;学校;学校,141200,,首义四巷附近,114.312051,30.537603,,湖北省,武汉市,武昌区
B0FFHGEXOW,中南财经政法大学首义校区4,科教文化服务;学校;学校,141200,,武珞路辅路南200米,114.312478,30.538691,,湖北省,武汉市,武昌区
B0FFHGETV2,中南财经政法大学首义校区40,科教文化服务;学校;学校,141200,,首义四巷附近,114.312119,30.537895,,湖北省,武汉市,武昌区
B0FFHFV1GY,武汉音乐学院解放路门,科教文化服务;学校;学校,141200,,解放路225号武汉音乐学院,114.29751,30.53781,,湖北省,武汉市,武昌区
B0FFHFJF2R,武汉音乐学院解放路校区6号楼,科教文化服务;学校;学校,141200,,解放路255武汉音乐学院解放路校区,114.296122,30.53712,,湖北省,武汉市,武昌区
B0FFHEQJAS,武汉大学计算中心4区,科教文化服务;学校;高等院校,141201,,武汉大学医学部,114.356534,30.553402,,湖北省,武汉市,武昌区
B0FFHC3GHS,湖北大学武昌校区学术交流中心商务部,科教文化服务;学校;高等院校,141201,,国师路与琴园路交叉口西南150米,114.330024,30.575416,,湖北省,武汉市,武昌区
B0FFGZMWRO,武汉大学中南医院基础医学实验教学中心,科教文化服务;学校;高等院校,141201,,水果湖街街道,114.355537,30.553214,,湖北省,武汉市,武昌区
B0FFGPTJB0,湖北大学乐创园B区,科教文化服务;学校;高等院校,141201,,宝积路与琴园路交叉口西100米,114.331429,30.57556,,湖北省,武汉市,武昌区
B0FFGPSPE1,湖北大学留学管理办公室,科教文化服务;学校;高等院校,141201,,国师路与学府路交叉口西50米,114.33259,30.577998,,湖北省,武汉市,武昌区
B0FFGPSPDV,湖北大学信息化建设与管理处,科教文化服务;学校;高等院校,141201,,徐家棚街办事处友谊大道368号,114.332227,30.577866,,湖北省,武汉市,武昌区
B0FFGDO34C,武汉大学医学部西实验楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部内,114.355377,30.55321,,湖北省,武汉市,武昌区
B0FFG56PJC,武汉大学医学部营养部,科教文化服务;学校;高等院校,141201,,东湖路115号武汉大学医学部,114.352127,30.554114,,湖北省,武汉市,武昌区
B0FFG56PIX,武汉大学医学部医学院,科教文化服务;学校;高等院校,141201,,东湖路115号武汉大学医学部,114.35684,30.553937,,湖北省,武汉市,武昌区
B0FFG56PIW,武汉大学医学部行政楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.356972,30.553943,,湖北省,武汉市,武昌区
B0FFG56PIV,武汉大学医学部仓库,科教文化服务;学校;高等院校,141201,,东湖路115号武汉大学医学部,114.354587,30.554751,,湖北省,武汉市,武昌区
B0FFG56PIT,武汉大学医学部教学楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.356607,30.555497,,湖北省,武汉市,武昌区
B0FFG56PIR,武汉大学医学部直线加速器治疗楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.355322,30.555318,,湖北省,武汉市,武昌区
B0FFG56PIQ,武汉大学医学部钴60治疗楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.354929,30.555228,,湖北省,武汉市,武昌区
B0FFG56PIG,武汉大学医学部(杏林门),科教文化服务;学校;高等院校,141201,,东湖路115号武汉大学医学部,114.356019,30.551779,,湖北省,武汉市,武昌区
B0FFG4HMOC,湖北大学新闻传播学院,科教文化服务;学校;高等院校,141201,,徐家棚街办事处友谊大道368号,114.330938,30.575456,,湖北省,武汉市,武昌区
B0FFFOGM02,中南财经政法大学首义校区文瀚楼,科教文化服务;学校;学校,141200,,中南财经政法大学首义校区内,114.31462,30.538248,,湖北省,武汉市,武昌区
B0FFFGUTPQ,武汉音乐学院关心下一代工作委员会,科教文化服务;学校;高等院校,141201,,解放路255武汉音乐学院解放路校区,114.296373,30.536849,,湖北省,武汉市,武昌区
B0FFFGUSB4,武汉音乐学院附属中等音乐学校,科教文化服务;学校;高等院校,141201,,解放路255武汉音乐学院解放路校区,114.295784,30.53766,,湖北省,武汉市,武昌区
B0FFFGN0ZG,中南财经政法大学首义校区文润楼,科教文化服务;学校;学校,141200,,武珞路114号中南财经政法大学首义校区,114.312568,30.539448,,湖北省,武汉市,武昌区
B0FFFGLT8X,湖北大学数学与统计学学院,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.330563,30.577926,,湖北省,武汉市,武昌区
B0FFFDBXI9,湖北大学C栋管理室,科教文化服务;学校;高等院校,141201,,宏祥路西150米,114.338124,30.579767,,湖北省,武汉市,武昌区
B0FFFDBFA1,中南财经政法大学首义校区学工部首义学生工作办公室,科教文化服务;学校;高等院校,141201,,张之洞路,114.313158,30.535586,,湖北省,武汉市,武昌区
B0FFFDBEW8,中南财经政法大学首义校区信息管理部,科教文化服务;学校;高等院校,141201,,首义路街办事处首义路街道武珞路114号,114.312493,30.5359,,湖北省,武汉市,武昌区
B0FFFDBEW0,中南财经政法大学首义校区现代教育技术中心,科教文化服务;学校;高等院校,141201,,武珞路114号,114.312493,30.5359,,湖北省,武汉市,武昌区
B0FFFDBEUU,中南财经政法大学首义校区电教楼,科教文化服务;学校;学校,141200,,武珞路114号中南财经政法大学首义校区,114.312561,30.535902,,湖北省,武汉市,武昌区
B0FFFDBB0I,中南财经政法大学首义校区体育部办公室,科教文化服务;学校;学校,141200,,武珞路114号中南财经政法大学首义校区,114.312243,30.538312,,湖北省,武汉市,武昌区
B0FFFDB88H,湖北大学毕业生就业指导服务中心,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.335895,30.578932,,湖北省,武汉市,武昌区
B0FFFCRB2Y,湖北大学高等人文研究院,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.330652,30.575725,,湖北省,武汉市,武昌区
B0FFFCRAPI,湖北大学教师教育课部,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.331617,30.57657,,湖北省,武汉市,武昌区
B0FFFCQNJ4,湖北大学MPA教育中心,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.331658,30.578546,,湖北省,武汉市,武昌区
B0FFFCQNJ1,湖北大学综合楼,科教文化服务;学校;学校,141200,,徐家棚街办事处友谊大道368号,114.33231,30.578646,,湖北省,武汉市,武昌区
B0FFFCQNIY,湖北大学行政楼,科教文化服务;学校;高等院校,141201,,徐家棚街办事处友谊大道368号,114.33231,30.578646,,湖北省,武汉市,武昌区
B0FFFCOLXG,湖北大学英语语言学习中心,科教文化服务;学校;高等院校,141201,,教院路与雁桥路交叉口东北100米,114.332236,30.577893,,湖北省,武汉市,武昌区
B0FFF54FYB,武昌实验中学国际部国班招生办公室,科教文化服务;学校;中学,141202,,火炬路48号,114.3021,30.551682,,湖北省,武汉市,武昌区
B0FFF35L8S,武汉大学医学部杏林教学5楼,科教文化服务;学校;学校,141200,,杏林路与求索东路交叉口西北50米,114.356379,30.554941,,湖北省,武汉市,武昌区
B0FFF35L6M,武汉大学医学部4号教学楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.354557,30.553254,,湖北省,武汉市,武昌区
B0FFF35L6L,武汉大学医学部校医四教学3楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.355403,30.553217,,湖北省,武汉市,武昌区
B0FFF35L6K,武汉大学医学部校医四教学1楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.355805,30.554166,,湖北省,武汉市,武昌区
B0FFF35L5U,武汉大学医学部科技楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.354496,30.554364,027-68759376,湖北省,武汉市,武昌区
B0FFF35KUQ,武汉大学医学部杏林教学2楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.356255,30.553221,,湖北省,武汉市,武昌区
B0FFF0FMAK,湖北大学-计算中心,科教文化服务;学校;高等院校,141201,,湖北大学,114.332232,30.577865,,湖北省,武汉市,武昌区
B0FFF0FEWX,湖北大学资源与环境学院,科教文化服务;学校;高等院校,141201,,湖北大学,114.334148,30.576856,,湖北省,武汉市,武昌区
B001B1IGJV,湖北大学生命科学学院,科教文化服务;学校;高等院校,141201,,学院路11号,114.333551,30.580524,,湖北省,武汉市,武昌区
B001B1IGFT,湖北大学-教2,科教文化服务;学校;学校,141200,,友谊大道11附近,114.331658,30.578546,,湖北省,武汉市,武昌区
B001B1HC6R,湖北大学-教1,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.33249,30.579311,,湖北省,武汉市,武昌区
B001B1HC04,湖北大学历史文化学院,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.330639,30.575711,,湖北省,武汉市,武昌区
B001B1H4D4,湖北大学-教4,科教文化服务;学校;高等院校,141201,,友谊大道368湖北大学,114.330221,30.57724,,湖北省,武汉市,武昌区
B001B1H39P,武汉大学医学部教材中心医学部教材供应点,科教文化服务;学校;高等院校,141201,,东湖路115号武汉大学医学部,114.357617,30.553763,,湖北省,武汉市,武昌区
B001B1GIL6,武汉音乐学院附属音乐小学,科教文化服务;学校;小学,141203,,解放路255号武汉音乐学院解放路校区,114.296934,30.537916,027-88079090,湖北省,武汉市,武昌区
B001B1E4YE,湖北大学武昌校区马克思主义学院,科教文化服务;学校;高等院校,141201,,湖北大学内,114.331641,30.578572,,湖北省,武汉市,武昌区
B001B1DI67,武汉大学医学部HOPE护理学院,科教文化服务;学校;高等院校,141201,,东湖路115号武汉大学医学部,114.356221,30.553221,,湖北省,武汉市,武昌区
B001B1CXU2,武汉大学医学院基础医学院人体解剖学与组织胚胎学系,科教文化服务;学校;高等院校,141201,,东湖路115号武汉大学医学部内,114.356616,30.555526,,湖北省,武汉市,武昌区
B001B1CXQZ,湖北大学材料科学与工程学院,科教文化服务;学校;高等院校,141201,,湖北大学内,114.334014,30.580893,,湖北省,武汉市,武昌区
B001B1CXPW,湖北大学文学院,科教文化服务;学校;高等院校,141201,,学院路11号,114.331505,30.575276,,湖北省,武汉市,武昌区
B001B1CXHF,武汉大学医学部公共卫生学院,科教文化服务;学校;高等院校,141201,,东湖路115号武汉大学医学部,114.356418,30.554987,027-68758648;027-68759399,湖北省,武汉市,武昌区
B001B1CXH5,湖北大学化学化工学院,科教文化服务;学校;高等院校,141201,,湖北大学内,114.333605,30.57985,027-88662747,湖北省,武汉市,武昌区
B001B1CXGW,湖北大学体育学院,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.332461,30.579263,,湖北省,武汉市,武昌区
B001B1CXGV,湖北大学资源环境学院,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.333439,30.577412,,湖北省,武汉市,武昌区
B001B1CXFR,湖北大学国际教育学院,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.33259,30.577998,,湖北省,武汉市,武昌区
B001B1CXFH,湖北大学武昌校区逸夫人文楼,科教文化服务;学校;学校,141200,,友谊大道368号,114.331079,30.576037,027-88661111,湖北省,武汉市,武昌区
B001B1CX8J,湖北大学-教6,科教文化服务;学校;高等院校,141201,,教院路与雁桥路交叉口东北100米,114.332236,30.577893,,湖北省,武汉市,武昌区
B001B1CX4Y,武汉大学第二临床学院,科教文化服务;学校;高等院校,141201,,东湖路169号,114.3547,30.55332,027-67812888;027-67812999;4001000920,湖北省,武汉市,武昌区
B001B1CX42,武汉音乐学院解放路校区3号楼,科教文化服务;学校;学校,141200,,解放路255武汉音乐学院解放路校区,114.296053,30.537789,,湖北省,武汉市,武昌区
B001B1CWYU,中南财经政法大学首义校区MBA学院,科教文化服务;学校;高等院校,141201,,武珞路114号中南财经政法大学首义校区,114.313777,30.538763,,湖北省,武汉市,武昌区
B001B1CWXV,湖北大学政法与公共管理学院,科教文化服务;学校;高等院校,141201,,徐家棚街办事处学院路11号,114.331658,30.578546,,湖北省,武汉市,武昌区
B001B1CWVI,武汉大学医学部东实验楼,科教文化服务;学校;学校,141200,,东湖路115号武汉大学医学部,114.356031,30.553173,,湖北省,武汉市,武昌区
B001B1CWTR,湖北大学武昌校区外国语学院,科教文化服务;学校;高等院校,141201,,学院路11号,114.331443,30.575287,,湖北省,武汉市,武昌区
B001B1CWQE,湖北大学-教3,科教文化服务;学校;高等院校,141201,,徐家棚办事处友谊大道368号,114.331183,30.576679,,湖北省,武汉市,武昌区
B001B1CWNB,武汉音乐学院解放路校区1号楼,科教文化服务;学校;学校,141200,,解放路255武汉音乐学院解放路校区,114.296543,30.537694,,湖北省,武汉市,武昌区
B001B1CWIE,武汉音乐学院4号楼,科教文化服务;学校;学校,141200,,解放路255号武汉音乐学院,114.296112,30.537639,,湖北省,武汉市,武昌区
B001B1CWGZ,湖北大学武昌校区教5,科教文化服务;学校;学校,141200,,友谊大道368号湖北大学内,114.330995,30.577976,,湖北省,武汉市,武昌区
B001B1C97K,湖北大学-田家炳教育学院,科教文化服务;学校;高等院校,141201,,友谊大道368号,114.331629,30.576438,,湖北省,武汉市,武昌区
